"State","County","Year","Beach Id","Beach Name","Beach Status","Reported","Station ID","Activity ID","Action Type","ActionStartDate","ActionEndDate","ActionDuration Days","Percentage oftime beachwas affectedduring open hours","Time affected(in hours)","Time beachis open(in hours)","Action Reasons","Action ReasonsComment","Action Indicator","Action IndicatorComment","Action Possible Source","Action PossibleSourceComment"
"NY","NASSAU","2016","NY650888","SOUNDSIDE BEACH","No advisory or closure","Y","21NYBCH|NY650888-01","476838","Rain Advisory","02-JUL-16","03-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","RICHMOND","2016","NY555335","SOUTH BEACH","No advisory or closure","Y","21NYBCH|NY555335-01","476703","Contamination Advisory","29-JUL-16","30-JUL-16","2","100","24","24","OTHER","Floatable Debris","PREEMPT","-","UNKNOWN","-"
"NY","ERIE","2016","NY739859","ST. VINCENT DEPAUL BEACH","No advisory or closure","N","21NYBCH|NY739859-01","476868","Closure","27-JUL-16","28-JUL-16","1","100","24","24","ELEV_BACT","-","ECOLI","-","UNKNOWN","-"
"NY","ERIE","2016","NY739859","ST. VINCENT DEPAUL BEACH","No advisory or closure","N","21NYBCH|NY739859-01","476867","Closure","15-JUL-16","16-JUL-16","1","100","24","24","ELEV_BACT","-","ECOLI","-","UNKNOWN","-"
"NY","SUFFOLK","2016","NY553462","STEERS BEACH","No advisory or closure","Y","21NYBCH|NY553462-01","476701","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY553462","STEERS BEACH","No advisory or closure","Y","21NYBCH|NY553462-01","476702","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY348173","STEHLI BEACH","No advisory or closure","Y","21NYBCH|NY348173-01","476510","Rain Advisory","08-JUL-16","09-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY348173","STEHLI BEACH","No advisory or closure","Y","21NYBCH|NY348173-01","476509","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY348173","STEHLI BEACH","No advisory or closure","Y","21NYBCH|NY348173-01","476512","Rain Advisory","29-JUL-16","30-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY348173","STEHLI BEACH","No advisory or closure","Y","21NYBCH|NY348173-01","476511","Rain Advisory","26-JUL-16","27-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY348173","STEHLI BEACH","No advisory or closure","Y","21NYBCH|NY348173-01","476508","Rain Advisory","02-JUL-16","03-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY615322","STONY BROOK BEACH","No advisory or closure","Y","21NYBCH|NY615322-01","476767","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","CHAUTAUQUA","2016","NY163689","SUNSET BAY BEACH CLUB","No advisory or closure","Y","21NYBCH|NY163689-01","476440","Closure","28-JUN-16","29-JUN-16","2","100","24","24","ELEV_BACT","-","ECOLI","-","STORM","-"
"NY","WESTCHESTER","2016","NY452361","SURF CLUB","No advisory or closure","Y","21NYBCH|NY452361-01","476609","Closure","29-JUL-16","31-JUL-16","2","100","24","24","SEWAGE","-","PREEMPT","-","RUNOFF","-"
"NY","WESTCHESTER","2016","NY452361","SURF CLUB","No advisory or closure","Y","21NYBCH|NY452361-01","476608","Closure","05-JUL-16","06-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","WESTCHESTER","2016","NY452361","SURF CLUB","No advisory or closure","Y","21NYBCH|NY452361-01","476607","Closure","28-JUN-16","01-JUL-16","3","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY643679","TANNER PARK","No advisory or closure","Y","21NYBCH|NY643679-01","476829","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY643679","TANNER PARK","No advisory or closure","Y","21NYBCH|NY643679-01","476828","Closure","26-JUL-16","28-JUL-16","2","100","24","24","ELEV_BACT","-","ENTERO","-","STORM","-"
"NY","SUFFOLK","2016","NY643679","TANNER PARK","No advisory or closure","Y","21NYBCH|NY643679-01","476827","Closure","19-JUL-16","22-JUL-16","4","100","24","24","ELEV_BACT","-","ENTERO","-","STORM","-"
"NY","SUFFOLK","2016","NY643679","TANNER PARK","No advisory or closure","Y","21NYBCH|NY643679-01","476826","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY905795","TAPPEN BEACH","No advisory or closure","Y","21NYBCH|NY905795-01","476948","Rain Advisory","02-JUL-16","03-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY905795","TAPPEN BEACH","No advisory or closure","Y","21NYBCH|NY905795-01","476949","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY905795","TAPPEN BEACH","No advisory or closure","Y","21NYBCH|NY905795-01","476950","Rain Advisory","15-JUL-16","16-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY905795","TAPPEN BEACH","No advisory or closure","Y","21NYBCH|NY905795-01","476951","Rain Advisory","29-JUL-16","30-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY451928","TERRACES ON THE SOUND","No advisory or closure","Y","21NYBCH|NY451928-01","476604","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY451928","TERRACES ON THE SOUND","No advisory or closure","Y","21NYBCH|NY451928-01","476605","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY598076","THE CREEK BEACH","No advisory or closure","Y","21NYBCH|NY598076-01","476756","Rain Advisory","02-JUL-16","03-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY598076","THE CREEK BEACH","No advisory or closure","Y","21NYBCH|NY598076-01","476759","Rain Advisory","26-JUL-16","27-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY598076","THE CREEK BEACH","No advisory or closure","Y","21NYBCH|NY598076-01","476760","Rain Advisory","29-JUL-16","30-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY598076","THE CREEK BEACH","No advisory or closure","Y","21NYBCH|NY598076-01","476758","Rain Advisory","08-JUL-16","09-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY598076","THE CREEK BEACH","No advisory or closure","Y","21NYBCH|NY598076-01","476757","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY380652","THEODORE ROOSEVELT BEACH","No advisory or closure","Y","21NYBCH|NY380652-01","476543","Rain Advisory","02-JUL-16","03-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY380652","THEODORE ROOSEVELT BEACH","No advisory or closure","Y","21NYBCH|NY380652-01","476544","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY380652","THEODORE ROOSEVELT BEACH","No advisory or closure","Y","21NYBCH|NY380652-01","476547","Rain Advisory","29-JUL-16","30-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY380652","THEODORE ROOSEVELT BEACH","No advisory or closure","Y","21NYBCH|NY380652-01","476546","Rain Advisory","26-JUL-16","27-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY380652","THEODORE ROOSEVELT BEACH","No advisory or closure","Y","21NYBCH|NY380652-01","476545","Rain Advisory","08-JUL-16","09-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY790817","TIDES PROPERTY OWNERS ASSOCIATION","No advisory or closure","Y","21NYBCH|NY790817-01","476889","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY790817","TIDES PROPERTY OWNERS ASSOCIATION","No advisory or closure","Y","21NYBCH|NY790817-01","476890","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","CHAUTAUQUA","2016","NY423768","TOWN OF HANOVER BEACH","No advisory or closure","Y","21NYBCH|NY423768-01","476588","Closure","28-JUN-16","28-JUN-16","1","100","24","24","ELEV_BACT","-","ECOLI","-","STORM","-"
"NY","BRONX","2016","NY182382","TRINITY DANISH YOUNG PEOPLE'S SOCIETY","No advisory or closure","Y","21NYBCH|NY182382-01","476459","Rain Advisory","26-JUL-16","26-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","BRONX","2016","NY182382","TRINITY DANISH YOUNG PEOPLE'S SOCIETY","No advisory or closure","Y","21NYBCH|NY182382-01","476458","Rain Advisory","05-JUL-16","06-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","BRONX","2016","NY182382","TRINITY DANISH YOUNG PEOPLE'S SOCIETY","No advisory or closure","Y","21NYBCH|NY182382-01","476460","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","BRONX","2016","NY182382","TRINITY DANISH YOUNG PEOPLE'S SOCIETY","No advisory or closure","Y","21NYBCH|NY182382-01","476457","Rain Advisory","06-JUN-16","06-JUN-16","1","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","BRONX","2016","NY182382","TRINITY DANISH YOUNG PEOPLE'S SOCIETY","No advisory or closure","Y","21NYBCH|NY182382-01","476457","Rain Advisory","06-JUN-16","06-JUN-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","BRONX","2016","NY182382","TRINITY DANISH YOUNG PEOPLE'S SOCIETY","No advisory or closure","Y","21NYBCH|NY182382-01","476460","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","BRONX","2016","NY182382","TRINITY DANISH YOUNG PEOPLE'S SOCIETY","No advisory or closure","Y","21NYBCH|NY182382-01","476459","Rain Advisory","26-JUL-16","26-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","BRONX","2016","NY182382","TRINITY DANISH YOUNG PEOPLE'S SOCIETY","No advisory or closure","Y","21NYBCH|NY182382-01","476458","Rain Advisory","05-JUL-16","06-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY106799","VALLEY GROVE BEACH","No advisory or closure","Y","21NYBCH|NY106799-01","476404","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY106799","VALLEY GROVE BEACH","No advisory or closure","Y","21NYBCH|NY106799-01","476403","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY826038","VENETIAN SHORES","No advisory or closure","Y","21NYBCH|NY826038-01","476906","Closure","19-JUL-16","22-JUL-16","4","100","24","24","ELEV_BACT","-","ENTERO","-","STORM","-"
"NY","SUFFOLK","2016","NY826038","VENETIAN SHORES","No advisory or closure","Y","21NYBCH|NY826038-01","476907","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY826038","VENETIAN SHORES","No advisory or closure","Y","21NYBCH|NY826038-01","476905","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","BRONX","2016","NY176548","WEST FORDHAM STREET ASSOCIATION","No advisory or closure","Y","21NYBCH|NY176548-01","476454","Rain Advisory","26-JUL-16","26-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","BRONX","2016","NY176548","WEST FORDHAM STREET ASSOCIATION","No advisory or closure","Y","21NYBCH|NY176548-01","476453","Contamination Advisory","30-JUN-16","07-JUL-16","8","100","24","24","ELEV_BACT","-","ENTERO","-","STORM","-"
"NY","BRONX","2016","NY176548","WEST FORDHAM STREET ASSOCIATION","No advisory or closure","Y","21NYBCH|NY176548-01","476452","Rain Advisory","06-JUN-16","06-JUN-16","1","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","BRONX","2016","NY176548","WEST FORDHAM STREET ASSOCIATION","No advisory or closure","Y","21NYBCH|NY176548-01","476452","Rain Advisory","06-JUN-16","06-JUN-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","BRONX","2016","NY176548","WEST FORDHAM STREET ASSOCIATION","No advisory or closure","Y","21NYBCH|NY176548-01","476455","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","BRONX","2016","NY176548","WEST FORDHAM STREET ASSOCIATION","No advisory or closure","Y","21NYBCH|NY176548-01","476453","Contamination Advisory","30-JUN-16","07-JUL-16","8","100","24","24","ELEV_BACT","-","ENTERO","-","CSO","-"
"NY","BRONX","2016","NY176548","WEST FORDHAM STREET ASSOCIATION","No advisory or closure","Y","21NYBCH|NY176548-01","476455","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","BRONX","2016","NY176548","WEST FORDHAM STREET ASSOCIATION","No advisory or closure","Y","21NYBCH|NY176548-01","476454","Rain Advisory","26-JUL-16","26-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","SUFFOLK","2016","NY466279","WEST ISLIP BEACH","No advisory or closure","Y","21NYBCH|NY466279-01","476621","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY466279","WEST ISLIP BEACH","No advisory or closure","Y","21NYBCH|NY466279-01","476620","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY713375","WEST NECK BEACH","No advisory or closure","Y","21NYBCH|NY713375-01","476863","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY713375","WEST NECK BEACH","No advisory or closure","Y","21NYBCH|NY713375-01","476862","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY405933","WEST OAKS RECREATION CLUB","No advisory or closure","Y","21NYBCH|NY405933-01","476567","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY405933","WEST OAKS RECREATION CLUB","No advisory or closure","Y","21NYBCH|NY405933-01","476566","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","BRONX","2016","NY388768","WHITE CROSS FISHING CLUB","No advisory or closure","Y","21NYBCH|NY388768-01","476558","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","BRONX","2016","NY388768","WHITE CROSS FISHING CLUB","No advisory or closure","Y","21NYBCH|NY388768-01","476557","Rain Advisory","26-JUL-16","26-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","BRONX","2016","NY388768","WHITE CROSS FISHING CLUB","No advisory or closure","Y","21NYBCH|NY388768-01","476557","Rain Advisory","26-JUL-16","26-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","BRONX","2016","NY388768","WHITE CROSS FISHING CLUB","No advisory or closure","Y","21NYBCH|NY388768-01","476556","Rain Advisory","05-JUL-16","06-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","BRONX","2016","NY388768","WHITE CROSS FISHING CLUB","No advisory or closure","Y","21NYBCH|NY388768-01","476556","Rain Advisory","05-JUL-16","06-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","BRONX","2016","NY388768","WHITE CROSS FISHING CLUB","No advisory or closure","Y","21NYBCH|NY388768-01","476555","Contamination Advisory","03-JUN-16","08-JUN-16","6","100","24","24","ELEV_BACT","-","ENTERO","-","CSO","-"
"NY","BRONX","2016","NY388768","WHITE CROSS FISHING CLUB","No advisory or closure","Y","21NYBCH|NY388768-01","476555","Contamination Advisory","03-JUN-16","08-JUN-16","6","100","24","24","ELEV_BACT","-","ENTERO","-","STORM","-"
"NY","BRONX","2016","NY388768","WHITE CROSS FISHING CLUB","No advisory or closure","Y","21NYBCH|NY388768-01","476558","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","QUEENS","2016","NY429358","WHITESTONE BOOSTER CIVIC ASSOCIATION","No advisory or closure","Y","21NYBCH|NY429358-01","476600","Rain Advisory","26-JUL-16","27-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","QUEENS","2016","NY429358","WHITESTONE BOOSTER CIVIC ASSOCIATION","No advisory or closure","Y","21NYBCH|NY429358-01","476597","Rain Advisory","06-JUN-16","06-JUN-16","1","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","QUEENS","2016","NY429358","WHITESTONE BOOSTER CIVIC ASSOCIATION","No advisory or closure","Y","21NYBCH|NY429358-01","476601","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","QUEENS","2016","NY429358","WHITESTONE BOOSTER CIVIC ASSOCIATION","No advisory or closure","Y","21NYBCH|NY429358-01","476601","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","QUEENS","2016","NY429358","WHITESTONE BOOSTER CIVIC ASSOCIATION","No advisory or closure","Y","21NYBCH|NY429358-01","476600","Rain Advisory","26-JUL-16","27-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","QUEENS","2016","NY429358","WHITESTONE BOOSTER CIVIC ASSOCIATION","No advisory or closure","Y","21NYBCH|NY429358-01","476597","Rain Advisory","06-JUN-16","06-JUN-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","QUEENS","2016","NY429358","WHITESTONE BOOSTER CIVIC ASSOCIATION","No advisory or closure","Y","21NYBCH|NY429358-01","476599","Rain Advisory","05-JUL-16","06-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","QUEENS","2016","NY429358","WHITESTONE BOOSTER CIVIC ASSOCIATION","No advisory or closure","Y","21NYBCH|NY429358-01","476599","Rain Advisory","05-JUL-16","06-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","QUEENS","2016","NY429358","WHITESTONE BOOSTER CIVIC ASSOCIATION","No advisory or closure","Y","21NYBCH|NY429358-01","476598","Rain Advisory","28-JUN-16","28-JUN-16","1","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","QUEENS","2016","NY429358","WHITESTONE BOOSTER CIVIC ASSOCIATION","No advisory or closure","Y","21NYBCH|NY429358-01","476598","Rain Advisory","28-JUN-16","28-JUN-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NIAGARA","2016","NY255107","WILSON-TUSCARORA STATE PARK BEACH","No advisory or closure","Y","21NYBCH|NY255107-01","476467","Closure","25-JUL-16","27-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NIAGARA","2016","NY255107","WILSON-TUSCARORA STATE PARK BEACH","No advisory or closure","Y","21NYBCH|NY255107-01","476468","Closure","27-JUL-16","28-JUL-16","1","100","24","24","ELEV_BACT","-","ECOLI","-","UNKNOWN","-"
"NY","SUFFOLK","2016","NY571635","WINCOMA BEACH","No advisory or closure","Y","21NYBCH|NY571635-01","476738","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY571635","WINCOMA BEACH","No advisory or closure","Y","21NYBCH|NY571635-01","476739","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY687619","WOODHULL LANDING","No advisory or closure","Y","21NYBCH|NY687619-01","476847","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY687619","WOODHULL LANDING","No advisory or closure","Y","21NYBCH|NY687619-01","476846","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","ERIE","2016","NY626819","WOODLAWN BEACH STATE PARK","No advisory or closure","Y","21NYBCH|NY626819-01","476791","Closure","17-JUL-16","18-JUL-16","1","100","24","24","MODEL","-","PREEMPT","-","UNKNOWN","-"
"NY","ERIE","2016","NY626819","WOODLAWN BEACH STATE PARK","No advisory or closure","Y","21NYBCH|NY626819-01","476790","Closure","11-JUL-16","12-JUL-16","1","100","24","24","MODEL","-","PREEMPT","-","UNKNOWN","-"
"NY","ERIE","2016","NY626819","WOODLAWN BEACH STATE PARK","No advisory or closure","Y","21NYBCH|NY626819-01","476789","Closure","10-JUL-16","11-JUL-16","1","100","24","24","MODEL","-","PREEMPT","-","UNKNOWN","-"
"NY","ERIE","2016","NY626819","WOODLAWN BEACH STATE PARK","No advisory or closure","Y","21NYBCH|NY626819-01","476788","Closure","02-JUL-16","03-JUL-16","1","100","24","24","MODEL","-","PREEMPT","-","UNKNOWN","-"
"NY","ERIE","2016","NY626819","WOODLAWN BEACH STATE PARK","No advisory or closure","Y","21NYBCH|NY626819-01","476787","Closure","29-JUN-16","30-JUN-16","1","100","24","24","MODEL","-","PREEMPT","-","UNKNOWN","-"
"NY","ERIE","2016","NY626819","WOODLAWN BEACH STATE PARK","No advisory or closure","Y","21NYBCH|NY626819-01","476786","Closure","28-JUN-16","29-JUN-16","1","100","24","24","MODEL","-","PREEMPT","-","UNKNOWN","-"
"NY","ERIE","2016","NY626819","WOODLAWN BEACH STATE PARK","No advisory or closure","Y","21NYBCH|NY626819-01","476785","Closure","27-JUN-16","28-JUN-16","1","100","24","24","SEWAGE","-","PREEMPT","-","SSO","-"
"NY","ERIE","2016","NY626819","WOODLAWN BEACH STATE PARK","No advisory or closure","Y","21NYBCH|NY626819-01","476784","Closure","22-JUN-16","23-JUN-16","1","100","24","24","MODEL","-","PREEMPT","-","UNKNOWN","-"
"NY","ERIE","2016","NY626819","WOODLAWN BEACH STATE PARK","No advisory or closure","Y","21NYBCH|NY626819-01","476783","Closure","21-JUN-16","22-JUN-16","1","100","24","24","MODEL","-","PREEMPT","-","UNKNOWN","-"
"NY","ERIE","2016","NY626819","WOODLAWN BEACH STATE PARK","No advisory or closure","Y","21NYBCH|NY626819-01","476782","Closure","13-JUN-16","14-JUN-16","1","100","24","24","MODEL","-","PREEMPT","-","UNKNOWN","-"
"NY","ERIE","2016","NY626819","WOODLAWN BEACH STATE PARK","No advisory or closure","Y","21NYBCH|NY626819-01","476781","Closure","12-JUN-16","13-JUN-16","1","100","24","24","MODEL","-","PREEMPT","-","UNKNOWN","-"
"NY","ERIE","2016","NY626819","WOODLAWN BEACH STATE PARK","No advisory or closure","Y","21NYBCH|NY626819-01","476780","Closure","09-JUN-16","10-JUN-16","1","100","24","24","MODEL","-","PREEMPT","-","UNKNOWN","-"
"NY","ERIE","2016","NY626819","WOODLAWN BEACH STATE PARK","No advisory or closure","Y","21NYBCH|NY626819-01","476792","Closure","18-JUL-16","19-JUL-16","1","100","24","24","MODEL","-","PREEMPT","-","UNKNOWN","-"
"NY","ERIE","2016","NY626819","WOODLAWN BEACH STATE PARK","No advisory or closure","Y","21NYBCH|NY626819-01","476794","Closure","26-JUL-16","27-JUL-16","1","100","24","24","MODEL","-","PREEMPT","-","UNKNOWN","-"
"NY","ERIE","2016","NY626819","WOODLAWN BEACH STATE PARK","No advisory or closure","Y","21NYBCH|NY626819-01","476795","Closure","27-JUL-16","28-JUL-16","1","100","24","24","MODEL","-","PREEMPT","-","UNKNOWN","-"
"NY","ERIE","2016","NY626819","WOODLAWN BEACH STATE PARK","No advisory or closure","Y","21NYBCH|NY626819-01","476793","Closure","25-JUL-16","26-JUL-16","1","100","24","24","SEWAGE","-","PREEMPT","-","SSO","-"
"NY","CHAUTAUQUA","2016","NY129995","WRIGHT PARK - WEST","No advisory or closure","N","21NYBCH|NY129995-01","476422","Closure","18-JUL-16","18-JUL-16","1","100","24","24","MODEL","-","PREEMPT","-","STORM","-"
"NY","CHAUTAUQUA","2016","NY129995","WRIGHT PARK - WEST","No advisory or closure","N","21NYBCH|NY129995-01","476423","Closure","26-JUL-16","27-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
